"","logFC","logCPM","LR","PValue","FDR"
"BnaCnng05840D",5.99530135774187,6.59965992522072,155.556104964184,1.05844708271173e-35,3.47861215311462e-33
"BnaC09g00010D",-10.5938515603208,3.79679458397133,155.02451833864,1.38304329307909e-35,4.51785760325273e-33
"BnaC02g02880D",-7.25219421225068,3.94112400816068,154.948118128599,1.43724753783168e-35,4.6666388579271e-33
"BnaA10g24340D",-9.37866040616292,2.62942695334151,154.78630238774,1.55916998360162e-35,5.03219778120621e-33
"BnaC04g35900D",7.91496933048542,2.90286651216581,154.536449369687,1.76805088755059e-35,5.64949222394426e-33
"BnaA07g07430D",-7.86921303457368,4.30314987476723,154.522198143585,1.78077540949824e-35,5.64949222394426e-33
"BnaCnng40620D",8.4445555529776,4.35163624271027,154.520969603107,1.78187661750779e-35,5.64949222394426e-33
"BnaC03g03130D",8.59362238164061,3.72799936249284,154.432252656404,1.86322547512095e-35,5.8728649054704e-33
"BnaC02g02700D",-9.69794766407343,3.03914093572323,154.246987802841,2.04527895374401e-35,6.40921455394467e-33
"BnaC02g02570D",-10.0280775355994,3.41238629035174,153.897406226735,2.438651394757e-35,7.59773823849755e-33
"BnaC09g03500D",8.10920705501943,3.37848431083246,153.59369523333,2.84134045885985e-35,8.80146030989005e-33
"BnaC08g45510D",-9.94983573908938,3.22231400060656,153.553986250269,2.89868758193947e-35,8.92779211308317e-33
"BnaAnng35930D",-6.1819741402583,4.11110507593729,153.445099557204,3.0619489543907e-35,9.3770446984491e-33
"BnaA09g52350D",-9.55657435970198,2.64377109610763,152.867673166643,4.09442405680796e-35,1.24680995614628e-32
"BnaA10g27160D",-9.43045863437701,2.75907389158408,152.763509017156,4.31477263767252e-35,1.30652769886467e-32
"BnaA06g03320D",9.42058029374707,2.64313677787324,152.408873826584,5.15779701800489e-35,1.55307319258908e-32
"BnaC04g13920D",6.67419781105495,3.58688772270153,152.267000719324,5.53950883084746e-35,1.65874436929915e-32
"BnaC08g44440D",-7.3341777939385,3.31153876134118,152.194091868211,5.74653281765401e-35,1.71122857645709e-32
"BnaA10g27670D",-8.7759069959933,3.99711348126552,152.109970355212,5.99502740896561e-35,1.77541748525186e-32
"BnaC01g18730D",7.011834684234,4.82490561299563,151.327510554118,8.88803504422493e-35,2.61779344726054e-32
"BnaCnng25180D",-7.95850042074776,3.20219357387359,151.175227423609,9.59598253120596e-35,2.81094490461669e-32
"BnaC08g44370D",-7.79666242836179,2.97307249306374,150.719907090473,1.20672304004246e-34,3.51573865595939e-32
"BnaC08g44480D",-9.22806459873669,4.34204266638848,150.492820185196,1.35282651867667e-34,3.92021486721257e-32
"BnaC03g02860D",6.4452834111452,3.34118997798529,150.430147657261,1.39617725841158e-34,4.02420096530085e-32
"BnaC09g02870D",8.63180733126391,3.68933457542448,150.369707544377,1.43929926373365e-34,4.1264250540415e-32
"BnaC09g50640D",10.2934444479451,3.3933751986999,149.909801355573,1.81415774494059e-34,5.17361313727794e-32
"BnaA09g52210D",7.96181078152818,3.04735650665213,149.864692792834,1.85581531056311e-34,5.26455733810744e-32
"BnaC08g07080D",9.76571311264258,2.80367989081936,149.112691848423,2.70961690855586e-34,7.64636867823309e-32
"BnaC06g28140D",-8.76460324744706,4.46028609653569,148.863395848672,3.07185318299063e-34,8.62342784947978e-32
"BnaC02g01650D",-6.58366266983246,5.44052144890551,148.209851716244,4.2683373130205e-34,1.19201612867613e-31
"BnaCnng40400D",7.2398770609003,3.85359265741096,148.163962843648,4.36807151842556e-34,1.21358085964752e-31
"BnaCnng18930D",-9.50737880259296,2.68916096764837,147.953245979041,4.85681241225081e-34,1.34244785747644e-31
"BnaUnng01760D",6.9629542887533,2.69495760934127,147.73642457021,5.41686220440312e-34,1.4896094691588e-31
"BnaCnng45410D",9.38314026559016,2.50121909555294,147.084210275248,7.52181199691207e-34,2.05796012599778e-31
"BnaC05g46160D",-8.32234506185952,3.88739735052,146.636775489291,9.42181476591127e-34,2.55375256403145e-31
"BnaC03g03390D",6.51349059902026,3.55473227781703,146.635327134776,9.42868625099277e-34,2.55375256403145e-31
"BnaAnng00510D",-9.40318494684593,2.71594523001454,146.523857117255,9.97285595106284e-34,2.68763481453168e-31
